Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749488619,40,,Aggregated,20.400000,16.500000,3,3,3,4,4,11,16,18,22,22,22,1306,985,3,3.6045039817566056,1.4734999858774245,22.071100014727563,43.17228177641654
1749488620,40,,Aggregated,20.500000,16.200000,3,3,3,4,4,11,16,18,22,22,22,1322,999,3,3.5900832074382603,1.4734999858774245,22.071100014727563,43.04236006051437
1749488621,40,,Aggregated,20.900000,16.100000,3,3,3,4,4,11,16,18,22,22,22,1348,1020,3,3.578093323630498,1.288700004806742,22.071100014727563,42.97032640949555
1749488622,40,,Aggregated,19.900000,15.400000,3,3,3,4,4,10,16,18,22,22,22,1362,1030,3,3.566512188127315,1.288700004806742,22.071100014727563,43.0014684287812
1749488623,40,,Aggregated,20.600000,16.000000,3,3,3,4,4,10,16,18,22,22,22,1386,1047,3,3.547052308907974,1.288700004806742,22.071100014727563,43.06132756132756
1749488624,40,,Aggregated,20.100000,15.700000,3,3,3,4,4,10,16,18,22,22,22,1405,1059,3,3.5360344484890893,1.288700004806742,22.071100014727563,43.1950177935943
1749488625,40,,Aggregated,19.500000,15.100000,3,3,3,4,4,10,16,18,22,22,22,1426,1076,3,3.521879593396643,1.288700004806742,22.071100014727563,43.11711079943899
1749488626,40,,Aggregated,20.000000,15.200000,3,3,3,4,4,10,16,18,22,22,22,1443,1088,3,3.513056548951744,1.288700004806742,22.071100014727563,43.15800415800416
1749488627,40,,Aggregated,19.800000,15.100000,3,3,3,4,4,10,16,18,22,22,22,1461,1101,3,3.5049919918938723,1.288700004806742,22.071100014727563,43.18480492813142
1749488628,40,,Aggregated,19.700000,14.800000,3,3,3,4,4,10,16,18,22,22,22,1480,1116,3,3.4930142568309503,1.288700004806742,22.071100014727563,43.13918918918919
1749488629,40,,Aggregated,20.100000,14.900000,3,3,3,4,4,10,15,18,22,22,22,1503,1135,3,3.4881237525338307,1.288700004806742,22.071100014727563,43.03858948769128
1749488630,40,,Aggregated,19.900000,15.000000,3,3,3,4,4,10,15,18,22,22,22,1525,1151,3,3.4758670819869844,1.288700004806742,22.071100014727563,43.06426229508197
1749488631,40,,Aggregated,19.600000,14.800000,3,3,3,4,4,10,15,18,22,22,22,1541,1164,3,3.4659912394872507,1.288700004806742,22.071100014727563,43.00908500973394
1749488632,40,,Aggregated,20.100000,15.200000,3,3,3,4,4,9,15,18,22,22,22,1565,1181,3,3.4576008306851924,1.288700004806742,22.071100014727563,43.068370607028754
1749488633,40,,Aggregated,19.400000,14.500000,3,3,3,4,4,9,15,18,22,22,22,1580,1196,3,3.449043227857733,1.288700004806742,22.071100014727563,42.937974683544304
1749488634,40,,Aggregated,19.500000,14.300000,3,3,3,4,4,9,15,18,22,22,22,1602,1211,3,3.4437332708986195,1.288700004806742,22.071100014727563,43.02247191011236
1749488635,40,,Aggregated,20.200000,15.000000,3,3,3,4,4,9,15,18,22,22,22,1624,1225,3,3.4320889162655237,1.288700004806742,22.071100014727563,43.1551724137931
1749488636,40,,Aggregated,19.700000,15.200000,3,3,3,4,4,9,15,18,22,22,22,1644,1241,3,3.4245148418070985,1.288700004806742,22.071100014727563,43.10097323600973
1749488637,40,,Aggregated,20.000000,15.000000,3,3,3,4,4,8,15,18,22,22,22,1667,1258,3,3.418929514075849,1.288700004806742,22.071100014727563,43.12357528494301
1749488638,40,,Aggregated,19.700000,14.900000,3,3,3,4,4,8,15,18,22,22,22,1684,1271,3,3.4182022564954315,1.288700004806742,22.071100014727563,43.13301662707838
1749488639,40,,Aggregated,19.700000,14.800000,3,3,3,4,4,7,15,18,22,22,22,1703,1283,3,3.4270515560891086,1.288700004806742,22.071100014727563,43.24192601291838
1749488640,40,,Aggregated,20.700000,15.700000,3,3,3,4,4,7,15,18,22,22,22,1727,1302,3,3.4233958309529253,1.288700004806742,22.071100014727563,43.18992472495657
1749488641,40,,Aggregated,20.300000,15.300000,3,3,3,4,4,7,15,18,22,34,34,1744,1313,3,3.445538704141621,1.288700004806742,34.313300013309345,43.2723623853211
1749488642,40,,Aggregated,20.400000,15.200000,3,3,3,4,4,7,15,18,22,34,34,1765,1331,3,3.4417610198144586,1.288700004806742,34.313300013309345,43.1614730878187
1749488643,40,,Aggregated,20.300000,15.000000,3,3,3,4,4,7,15,18,22,34,34,1786,1345,3,3.437054703213,1.288700004806742,34.313300013309345,43.25195968645017
1749488644,40,,Aggregated,20.200000,15.300000,3,3,3,4,4,6,15,18,22,34,34,1805,1361,3,3.4281945706105215,1.288700004806742,34.313300013309345,43.22825484764543
1749488645,40,,Aggregated,20.300000,14.900000,3,3,3,4,4,6,15,18,22,34,34,1829,1380,3,3.416509568022168,1.288700004806742,34.313300013309345,43.18917441224713
1749488646,40,,Aggregated,20.700000,15.200000,3,3,3,4,4,6,15,18,22,34,34,1847,1395,3,3.415323497523802,1.288700004806742,34.313300013309345,43.11857065511641
1749488647,40,,Aggregated,20.200000,15.300000,3,3,3,4,4,6,15,18,22,34,34,1867,1411,3,3.42887830744055,1.288700004806742,34.313300013309345,43.07230851633637
1749488648,40,,Aggregated,20.300000,15.500000,3,3,3,4,4,6,15,18,22,34,34,1889,1430,3,3.429669719491999,1.288700004806742,34.313300013309345,42.959767072525146
1749488649,40,,Aggregated,20.300000,15.400000,3,3,3,4,4,6,14,18,22,34,34,1909,1449,3,3.4333306967891604,1.288700004806742,34.313300013309345,42.82032477737035
1749488650,40,,Aggregated,19.800000,15.300000,3,3,3,4,4,6,14,18,22,34,34,1927,1464,3,3.429864556383637,1.288700004806742,34.313300013309345,42.75609756097561
1749488651,40,,Aggregated,20.200000,15.900000,3,3,3,4,4,6,14,18,22,34,34,1956,1489,3,3.4332190695948896,1.288700004806742,34.313300013309345,42.625255623721884
1749488652,40,,Aggregated,19.800000,15.900000,3,3,3,4,4,6,14,18,22,34,34,1971,1500,3,3.4318274480602806,1.288700004806742,34.313300013309345,42.64840182648402
1749488653,40,,Aggregated,20.100000,16.400000,3,3,3,4,4,6,14,18,22,34,34,1996,1518,3,3.426593436916939,1.288700004806742,34.313300013309345,42.68336673346693
1749488654,40,,Aggregated,20.900000,17.100000,3,3,3,4,4,6,14,18,22,34,34,2012,1531,3,3.4284421968517758,1.288700004806742,34.313300013309345,42.64910536779324
1749488655,40,,Aggregated,20.800000,17.300000,3,3,3,4,4,6,14,18,22,34,34,2027,1540,3,3.4284654169070725,1.288700004806742,34.313300013309345,42.742969906265415
1749488656,40,,Aggregated,20.400000,16.800000,3,3,3,4,4,6,14,18,22,34,34,2055,1558,3,3.4212307542661056,1.288700004806742,34.313300013309345,42.86666666666667
1749488657,40,,Aggregated,20.400000,16.600000,3,3,3,4,4,6,14,18,22,34,34,2072,1568,3,3.4166289575387405,1.288700004806742,34.313300013309345,42.97828185328186
1749488658,40,,Aggregated,20.800000,16.300000,3,3,3,4,4,6,14,18,22,34,34,2087,1579,3,3.413072065165767,1.288700004806742,34.313300013309345,42.98754192620987
1749488659,40,,Aggregated,20.800000,16.400000,3,3,3,4,4,6,14,17,22,34,34,2116,1599,3,3.4039407372525288,1.288700004806742,34.313300013309345,43.05671077504726
1749488660,40,,Aggregated,20.600000,15.500000,3,3,3,4,4,6,14,17,22,34,34,2133,1612,3,3.399644631963831,1.288700004806742,34.313300013309345,43.045944678856074
1749488661,40,,Aggregated,20.000000,14.800000,3,3,3,4,4,6,13,17,22,34,34,2152,1622,3,3.3924434943894766,1.288700004806742,34.313300013309345,43.20864312267658
1749488662,40,,Aggregated,20.400000,14.700000,3,3,3,4,4,6,13,17,22,34,34,2177,1640,3,3.388693569050302,1.288700004806742,34.313300013309345,43.234726688102896
1749488663,40,,Aggregated,20.600000,14.600000,3,3,3,4,4,6,13,17,22,34,34,2195,1656,3,3.382238860977686,1.288700004806742,34.313300013309345,43.13621867881549
1749488664,40,,Aggregated,19.800000,13.400000,3,3,3,4,4,6,13,17,22,34,34,2216,1674,3,3.375473736375272,1.288700004806742,34.313300013309345,43.0807761732852
1749488665,40,,Aggregated,20.300000,13.800000,3,3,3,4,4,6,13,17,22,34,34,2236,1694,3,3.3707356886417155,1.288700004806742,34.313300013309345,42.945885509838995
1749488666,40,,Aggregated,20.200000,13.800000,3,3,3,4,4,6,13,17,22,34,34,2261,1715,3,3.3625666961028156,1.288700004806742,34.313300013309345,42.88014153029633
1749488667,40,,Aggregated,20.600000,14.800000,3,3,3,4,4,6,13,17,22,34,34,2278,1724,3,3.357726821715349,1.288700004806742,34.313300013309345,43.018437225636525
1749488668,40,,Aggregated,20.100000,15.100000,3,3,3,4,4,6,13,17,22,34,34,2300,1742,3,3.354767695583059,1.288700004806742,34.313300013309345,42.963478260869564
1749488669,40,,Aggregated,20.300000,15.300000,3,3,3,4,4,6,13,17,22,34,34,2315,1752,3,3.3494349027361285,1.288700004806742,34.313300013309345,43.01295896328294
1749488670,40,,Aggregated,20.500000,15.600000,3,3,3,4,4,5,13,17,22,34,34,2337,1767,3,3.346663115037108,1.288700004806742,34.313300013309345,43.066324347454
1749488671,40,,Aggregated,21.100000,16.100000,3,3,3,4,4,5,12,17,22,34,34,2357,1785,3,3.339545014824072,1.288700004806742,34.313300013309345,42.95757318625371
1749488672,40,,Aggregated,20.300000,15.500000,3,3,3,4,4,5,12,17,22,34,34,2379,1800,3,3.335191677156139,1.288700004806742,34.313300013309345,43.01092896174863
1749488673,40,,Aggregated,20.900000,16.300000,3,3,3,4,4,5,12,17,22,34,34,2400,1813,3,3.328340916632442,1.288700004806742,34.313300013309345,43.10541666666666
1749488674,40,,Aggregated,20.600000,16.400000,3,3,3,4,4,5,12,17,22,34,34,2416,1827,3,3.3234461920170326,1.288700004806742,34.313300013309345,43.035182119205295
