Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749500905,10,,Aggregated,146.600000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6504,0,45,38.503112438496245,1.4347999986057403,91.2971000016114,82.05781057810579
1749500906,10,,Aggregated,145.700000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6651,0,45,38.490133122833214,1.4347999986057403,91.2971000016114,82.07141783190498
1749500907,10,,Aggregated,145.800000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6803,0,45,38.43461384682791,1.4347999986057403,91.2971000016114,82.10274878729972
1749500908,10,,Aggregated,145.900000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6954,0,45,38.42961972964731,1.4347999986057403,91.2971000016114,82.11475409836065
1749500909,10,,Aggregated,146.900000,0.000000,45,46,47,47,49,51,52,54,61,91,91,7100,0,45,38.42919419717743,1.4347999986057403,91.2971000016114,82.0969014084507
1749500910,10,,Aggregated,147.300000,0.000000,45,46,47,47,49,51,52,54,61,91,91,7246,0,45,38.440070632067375,1.4347999986057403,91.2971000016114,82.09688103781397
1749500911,10,,Aggregated,147.200000,0.000000,45,46,47,47,49,51,52,54,61,91,91,7386,0,45,38.50002545355426,1.4347999986057403,91.2971000016114,82.14865962632007
1749500912,10,,Aggregated,146.700000,0.000000,45,46,47,47,49,51,52,54,61,91,91,7531,0,45,38.49708036116742,1.4347999986057403,91.2971000016114,82.17408046740141
1749500913,10,,Aggregated,145.200000,0.000000,45,46,47,47,49,51,52,53,61,91,91,7684,0,45,38.441958159806425,1.4347999986057403,91.2971000016114,82.12441436751692
1749500914,10,,Aggregated,145.000000,0.000000,45,46,47,47,49,51,52,53,61,91,91,7833,0,45,38.43009775309017,1.4347999986057403,91.2971000016114,82.07468402910762
1749500915,10,,Aggregated,145.900000,0.000000,45,46,47,47,49,51,52,53,61,91,91,7977,0,45,38.426939112443065,1.4347999986057403,91.2971000016114,82.05578538297605
1749500916,10,,Aggregated,147.300000,0.000000,45,46,47,47,49,51,52,53,60,91,91,8124,0,45,38.41680417281738,1.4347999986057403,91.2971000016114,82.09207287050714
1749500917,10,,Aggregated,147.300000,0.000000,45,46,47,47,49,50,52,53,60,91,91,8274,0,45,38.40691638868393,1.4347999986057403,91.2971000016114,82.08194343727338
1749500918,10,,Aggregated,147.200000,0.000000,45,46,47,47,49,50,52,53,60,91,91,8414,0,45,38.41181271689668,1.4347999986057403,91.2971000016114,82.10292369859758
1749500919,10,,Aggregated,146.900000,0.000000,45,46,47,47,49,50,52,53,60,91,91,8567,0,45,38.37797575580476,1.4347999986057403,91.2971000016114,82.04423952375394
1749500920,10,,Aggregated,146.200000,0.000000,45,46,47,47,49,50,52,53,60,91,91,8716,0,45,38.3559156034849,1.4347999986057403,91.2971000016114,82.06287287746673
1749500921,10,,Aggregated,146.500000,0.000000,45,46,47,47,49,50,52,53,60,91,91,8861,0,45,38.3446196140352,1.4347999986057403,91.2971000016114,82.07188804875297
1749500922,10,,Aggregated,146.900000,0.000000,45,46,47,47,49,50,52,53,59,91,91,9012,0,45,38.31773841544209,1.4347999986057403,91.2971000016114,82.08477585441634
1749500923,10,,Aggregated,147.700000,0.000000,45,46,47,47,49,50,52,53,59,91,91,9159,0,45,38.33080450922133,1.4347999986057403,91.2971000016114,82.09553444699203
1749500924,10,,Aggregated,147.900000,0.000000,45,46,47,47,49,50,52,53,59,91,91,9305,0,45,38.33672286942182,1.4347999986057403,91.2971000016114,82.13379903277807
1749500925,10,,Aggregated,147.500000,0.000000,45,46,47,47,49,51,52,53,61,91,91,9445,0,45,38.383027707778126,1.4347999986057403,91.2971000016114,82.15510852302806
1749500926,10,,Aggregated,147.000000,0.000000,45,46,47,47,49,51,52,53,61,91,91,9595,0,45,38.382626649291865,1.4347999986057403,91.2971000016114,82.14747264200105
1749500927,10,,Aggregated,146.600000,0.000000,45,46,47,47,49,51,52,53,61,91,91,9734,0,45,38.387175580436136,1.4347999986057403,91.2971000016114,82.14115471543045
1749500928,10,,Aggregated,146.900000,0.000000,45,46,47,47,49,51,52,53,61,91,91,9883,0,45,38.36754242638483,1.4347999986057403,91.2971000016114,82.1613882424365
1749500929,10,,Aggregated,146.100000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10035,0,45,38.33763044344437,1.4347999986057403,91.2971000016114,82.12426507224714
1749500930,10,,Aggregated,146.300000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10176,0,45,38.36250275156917,1.4347999986057403,91.2971000016114,82.12264150943396
1749500931,10,,Aggregated,146.400000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10330,0,45,38.37296388189388,1.4347999986057403,91.2971000016114,82.14578896418199
1749500932,10,,Aggregated,146.000000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10475,0,45,38.3481342434332,1.4347999986057403,91.2971000016114,82.09842482100238
1749500933,10,,Aggregated,146.400000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10622,0,45,38.352857315002375,1.4347999986057403,91.2971000016114,82.09696855582753
1749500934,10,,Aggregated,146.200000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10766,0,45,38.35588360579074,1.4347999986057403,91.2971000016114,82.11684934051644
1749500935,10,,Aggregated,145.900000,0.000000,45,46,47,47,49,50,52,53,61,88,91,10908,0,45,38.3755463512959,1.4347999986057403,91.2971000016114,82.1092775944261
1749500936,10,,Aggregated,145.600000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11049,0,45,38.408091356678106,1.4347999986057403,91.2971000016114,82.13765951669835
1749500937,10,,Aggregated,145.900000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11202,0,45,38.3882602749459,1.4347999986057403,91.2971000016114,82.09944652740582
1749500938,10,,Aggregated,145.300000,0.000000,45,46,47,47,49,50,52,53,61,88,91,11339,0,45,38.416505185638414,1.4347999986057403,91.2971000016114,82.10926889496429
